Item_Fat_Content,Item_Identifier,Item_MRP,Item_Outlet_Sales,Item_Visibility,Item_Weight,Outlet_Identifier,Outlet_Location_Type,Outlet_Size,Outlet_Type,Outlet_Years,Item_Type_Combined,Item_Visibility_MeanRatio,outlet
2,FDM50,61.922,1557.9720000000002,0.030083482,13.0,OUT035,1,2,1,9,1,0.43155417785772177,6
2,FDV60,195.81099999999998,2553.343,0.118025091,20.2,OUT017,1,1,1,6,1,1.6930959359387918,2
0,FDG60,232.7616,2812.3392,0.060649213,20.35,OUT013,2,0,1,26,1,0.8700263238787601,1
0,FDN13,101.1358,1105.8938,0.15193174199999998,18.6,OUT013,2,0,1,26,1,2.179494315495177,1
0,DRN59,46.206,1304.968,0.06383101299999999,12.857645184136183,OUT027,2,1,3,28,0,0.9156699459537478,5
0,FDU02,229.9352,2519.3872,0.103091351,13.35,OUT017,1,1,1,6,1,1.4788681451517753,2
0,FDZ58,120.9072,2817.6656,0.052389407,17.85,OUT018,2,1,2,4,1,0.7515375868504375,3
1,NCQ38,105.52799999999999,2024.0320000000002,0.013355306,16.35,OUT013,2,0,1,26,2,0.19158480726626986,1
2,FDF39,263.791,4207.856,0.019550858,14.85,OUT045,1,1,1,11,1,0.28046136582869835,7
0,FDT03,183.1608,2756.4120000000003,0.01005532,21.25,OUT017,1,1,1,6,1,0.14424578098028368,2
0,FDN09,242.7828,3167.8764,0.034845667999999996,14.15,OUT013,2,0,1,26,1,0.499868785323558,1
2,FDJ02,145.9418,1765.7016,0.025162022000000003,17.2,OUT035,1,2,1,9,1,0.3609547497675937,6
0,FDN44,161.592,4314.384,0.022685222,12.857645184136183,OUT027,2,1,3,28,1,0.32542450803168005,5
0,FDQ34,107.4622,529.311,0.162571649,10.85,OUT045,1,1,1,11,1,2.332126125797842,7
2,FDX31,233.2958,4206.5244,0.014825605,20.35,OUT046,0,2,1,16,1,0.2126765703856465,8
1,NCH55,124.802,253.00400000000002,0.058034349000000006,16.35,OUT010,2,1,0,15,2,0.8325155236419474,0
0,DRM47,191.6846,3057.3536,0.04378569400000001,9.3,OUT046,0,2,1,16,0,0.6281154281309518,8
2,DRL01,231.8958,8413.0488,0.076798609,12.857645184136183,OUT027,2,1,3,28,0,1.1016929678423406,5
0,FDO12,196.5452,3131.9232,0.055241242,15.75,OUT017,1,1,1,6,1,0.7924477882962301,2
1,NCK30,253.2698,2283.0282,0.061102235,14.85,OUT045,1,1,1,11,2,0.8765250242872255,7
0,FDP16,243.6802,5896.3248,0.039517121,18.6,OUT017,1,1,1,6,1,0.5668818079123658,2
1,NCG06,256.4646,515.3292,0.029565308999999998,16.35,OUT018,2,1,2,4,2,0.4241208719989428,3
2,FDX36,226.1404,3375.6059999999998,0.12828324300000002,9.695,OUT046,0,2,1,16,1,1.8402513866508985,8
2,FDT09,130.0284,3559.3668,0.012332667,15.15,OUT017,1,1,1,6,1,0.1769148254839003,2
2,FDF08,88.9856,1669.8264,0.06519522900000001,14.3,OUT035,1,2,1,9,1,0.9352399250638906,6
0,FDA43,194.8794,585.2382,0.108253944,10.895,OUT010,2,1,0,15,1,1.5529266792579348,0
1,NCN06,165.1868,2784.3756,0.121178848,8.39,OUT017,1,1,1,6,2,1.7383372749998098,2
0,DRF15,151.934,306.268,0.034651979900000004,18.35,OUT013,2,0,1,26,0,0.4970902868519941,1
1,NCX05,116.3492,2548.6824,0.09698132,15.2,OUT013,2,0,1,26,2,1.391218404177968,1
0,FDM21,259.4646,2061.3168,0.064351908,20.2,OUT035,1,2,1,9,1,0.9231422995022899,6
1,NCG54,172.3106,5475.5392,0.079419801,12.857645184136183,OUT027,2,1,3,28,2,1.1392945446334592,5
2,FDD26,185.6924,3331.6632,0.072301795,8.71,OUT045,1,1,1,11,1,1.0371851801883352,7
0,FDU23,163.1184,3467.4864,0.021719387000000003,12.15,OUT035,1,2,1,9,1,0.3115693921454535,6
0,FDO37,232.0326,3003.4238,0.021420031000000003,8.06,OUT045,1,1,1,11,1,0.30727506436561813,7
0,FDP19,130.6652,258.3304,0.290430317,11.5,OUT010,2,1,0,15,1,4.166286890523262,0
0,FDT13,187.3214,4333.6922,0.018571641,14.85,OUT046,0,2,1,16,1,0.26641428220389374,8
0,FDY07,45.2402,1148.505,0.040626524444444444,11.8,OUT018,2,1,2,4,1,0.5827964447678915,3
0,DRI47,143.5128,2444.8176,0.020952705,14.7,OUT049,0,1,1,14,0,0.30057116992542204,9
1,NCW42,221.2456,663.1368,0.102371638,12.857645184136183,OUT019,0,2,0,28,2,1.4685437035858517,4
1,NCQ50,214.1218,4488.1578,0.034278798,18.75,OUT013,2,0,1,26,2,0.4917369102699254,1
0,FDQ09,115.1834,1382.2008,0.056558063000000006,7.235,OUT045,1,1,1,11,1,0.8113378756884005,7
0,FDI20,211.5586,4432.2306,0.038377013,12.857645184136183,OUT027,2,1,3,28,1,0.550526707441981,5
1,NCP05,150.9024,3795.06,0.025325897000000003,19.6,OUT049,0,1,1,14,2,0.3633055727506657,9
2,FDH02,92.2488,814.9392,0.020898691,7.27,OUT017,1,1,1,6,1,0.29979632719402527,2
2,FDH45,42.0796,454.0756,0.105881129,15.1,OUT045,1,1,1,11,1,1.5188881252589836,7
0,DRG49,243.5486,488.6972,0.112906337,7.81,OUT010,2,1,0,15,0,1.6196662819470786,0
2,FDA37,125.5046,3237.1196,0.055216312000000004,7.81,OUT035,1,2,1,9,1,0.792090161953176,6
0,FDS13,266.8884,1059.9536,0.125210375,6.465,OUT017,1,1,1,6,1,1.7961704181178908,2
1,NCW42,220.8456,4199.8664,0.058185842,12.857645184136183,OUT027,2,1,3,28,2,0.8346887241067805,5
0,FDK15,100.5042,1884.8798,0.098814721,10.8,OUT018,2,1,2,4,1,1.417518945492917,3
2,FDX51,196.8452,3523.4136,0.022058724,9.5,OUT046,0,2,1,16,1,0.3164372561796668,8
2,FDJ20,125.5388,2105.2596,0.100091576,20.7,OUT013,2,0,1,26,1,1.4358357118090144,1
0,DRK59,235.9616,1874.8928,0.075876602,8.895,OUT017,1,1,1,6,0,1.0884665742731365,2
0,FDL45,125.2704,2628.5784,0.037841362,15.6,OUT018,2,1,2,4,1,0.5428426758221151,3
0,FDH41,214.5534,3440.8544,0.081943273,9.0,OUT013,2,0,1,26,1,1.1754943064930399,1
0,FDD05,120.9098,1687.1372,0.016645164,19.35,OUT045,1,1,1,11,1,0.2387785451606615,7
2,FDZ39,102.59899999999999,2063.98,0.018061324,19.7,OUT045,1,1,1,11,1,0.25909367239609893,7
2,FDY35,44.0402,91.8804,0.028062401,12.857645184136183,OUT019,0,2,0,28,1,0.4025613255895281,4
1,NCE06,160.7894,1617.894,0.091857904,5.825,OUT018,2,1,2,4,2,1.3177218727690343,3
0,FDE57,140.6154,4538.0928,0.036109413,12.857645184136183,OUT027,2,1,3,28,1,0.5179974858010097,5
0,FDD33,233.8642,2323.6420000000003,0.10863337199999999,12.85,OUT018,2,1,2,4,1,1.5583696575207633,3
0,FDQ10,172.4422,4483.4972,0.03324652,12.85,OUT045,1,1,1,11,1,0.4769286549087072,7
0,FDN15,139.918,419.454,0.016720132,17.5,OUT013,2,0,1,26,1,0.23985397763904406,1
0,FDS50,221.1114,4434.228,0.055433377,17.0,OUT046,0,2,1,16,1,0.7952040072060854,8
0,FDX21,111.1912,1965.4416,0.084966021,7.05,OUT046,0,2,1,16,1,1.2188562925826512,8
2,FDL58,264.0568,2109.2544,0.07413505299999999,5.78,OUT035,1,2,1,9,1,1.0634836701367756,6
0,FDK09,229.0352,2290.3520000000003,0.09174595099999999,15.2,OUT035,1,2,1,9,1,1.3161158823164094,6
0,FDS08,178.437,3175.866,0.056685383,12.857645184136183,OUT027,2,1,3,28,1,0.8131643091419762,5
2,FDE20,169.27900000000002,2376.906,0.00552947,11.35,OUT035,1,2,1,9,1,0.07932146550851184,6
0,FDF04,257.7304,5683.2688,0.013664703,17.5,OUT045,1,1,1,11,1,0.19602317540353023,7
0,FDA50,95.541,1544.656,0.08731067199999999,16.25,OUT049,0,1,1,14,1,1.2524908277959714,9
0,FDX08,179.7318,2165.1816,0.022639195,12.85,OUT049,0,1,1,14,1,0.32476424057513176,9
0,FDD05,122.4098,3012.745,0.016531033,12.857645184136183,OUT027,2,1,3,28,1,0.23714131081813827,5
2,FDG41,109.9228,1547.3192,0.076873991,8.84,OUT018,2,1,2,4,1,1.1027743392419436,3
0,FDU39,58.3562,1125.8678,0.035863436,12.857645184136183,OUT027,2,1,3,28,1,0.5144688915376558,5
1,NCQ43,107.5912,1528.6768,0.111301625,17.75,OUT046,0,2,1,16,2,1.5966463347262612,8
1,NCY42,143.347,858.882,0.015193323,6.38,OUT045,1,1,1,11,2,0.2179515661183042,7
2,FDF26,153.2998,3998.7948,0.046408927999999995,12.857645184136183,OUT027,2,1,3,28,1,0.6657462978620028,5
0,FDC20,57.1272,279.63599999999997,0.0250077592,10.65,OUT035,1,2,1,9,1,0.3587418159114652,6
0,FDX14,75.0354,902.8248,0.07494003,13.1,OUT046,0,2,1,16,1,1.0750312425696935,8
0,DRC49,145.7128,4026.7584,0.065119701,12.857645184136183,OUT027,2,1,3,28,0,0.9341564592621181,5
0,FDM40,143.1154,2410.8618,0.15417188799999998,10.195,OUT017,1,1,1,6,1,2.2116297034569583,2
2,FDE10,131.2626,2098.6016,0.090456903,6.67,OUT017,1,1,1,6,1,1.2976242047287174,2
1,NCU17,103.8674,509.337,0.093071679,5.32,OUT045,1,1,1,11,2,1.3351337425861405,7
2,FDB36,133.1626,2492.0894,0.048292189000000006,12.857645184136183,OUT027,2,1,3,28,1,0.6927620918630601,5
0,DRF13,144.3444,1161.1552,0.029902678999999998,12.1,OUT018,2,1,2,4,0,0.4289605189847492,3
2,FDL13,232.73,6291.81,0.056547985999999995,13.85,OUT018,2,1,2,4,1,0.8111933189030431,3
1,NCH55,125.602,3036.048,0.034726222,16.35,OUT049,0,1,1,14,2,0.4981553061349325,9
1,NCF18,192.8504,2876.256,0.08890854699999999,18.35,OUT013,2,0,1,26,2,1.2754126967453305,1
2,FDC09,102.0332,102.5332,0.044024163,15.5,OUT010,2,1,0,15,1,0.6315363184799995,0
0,FDV09,150.4734,2078.6276,0.020568574,12.1,OUT046,0,2,1,16,1,0.29506072609133843,8
0,FDV09,148.2734,3266.4148,0.020564685,12.1,OUT035,1,2,1,9,1,0.2950049375294396,6
2,FDU16,85.2908,671.1264,0.058226609000000006,19.25,OUT013,2,0,1,26,1,0.8352735357043451,1
2,FDD26,183.3924,3146.5708,0.072155462,8.71,OUT046,0,2,1,16,1,1.035086001060452,8
1,NCA29,170.9106,3251.1014,0.027253711,10.5,OUT013,2,0,1,26,2,0.3909604893534913,1
2,FDZ26,240.8222,3585.333,0.144604071,11.6,OUT018,2,1,2,4,1,2.0743772604276534,3
2,FDT56,55.9246,405.4722,0.193477995,16.0,OUT010,2,1,0,15,1,2.775484469044687,0
0,FDF22,214.6218,1923.4962,0.056945935999999996,6.865,OUT045,1,1,1,11,1,0.8169019993369929,7
0,FDH21,159.5604,2852.2872,0.031288338,10.395,OUT045,1,1,1,11,1,0.4488381026546233,7
2,FDD44,259.0646,4380.2982,0.078400465,8.05,OUT046,0,2,1,16,1,1.1246719451138698,8
2,FDS56,264.2252,3934.8779999999997,0.038976089,5.785,OUT017,1,1,1,6,1,0.559120584661855,2
2,FDF21,191.653,5313.084,0.058918844000000005,10.3,OUT049,0,1,1,14,1,0.8452037993057906,9
0,FDM44,103.09899999999999,722.393,0.031176157000000003,12.5,OUT018,2,1,2,4,1,0.44722884149176145,3
0,DRK01,92.5436,1607.2412,0.061159245999999994,7.63,OUT049,0,1,1,14,0,0.8773428596439785,9
2,FDO22,78.396,1438.128,0.017148291625,13.5,OUT035,1,2,1,9,1,0.24599602179998079,6
0,FDP57,101.29899999999999,722.393,0.052550476,17.5,OUT045,1,1,1,11,1,0.753848157145238,7
0,DRF49,112.0518,113.8518,0.124448295,12.857645184136183,OUT019,0,2,0,28,0,1.7852382126018598,4
0,DRK11,150.5392,1043.9744,0.010808271999999999,8.21,OUT018,2,1,2,4,0,0.15504704332505903,3
2,FDT51,110.9544,335.5632,0.010963269,11.65,OUT018,2,1,2,4,1,0.15727050944196044,3
0,FDE58,119.8124,4029.4216,0.039094726625000006,18.5,OUT017,1,1,1,6,1,0.5608224675329891,2
2,FDT23,78.7986,856.8846,0.075035902,7.72,OUT018,2,1,2,4,1,1.0764065475340447,3
1,NCT42,149.4392,1640.5312,0.024882613999999997,5.88,OUT035,1,2,1,9,2,0.35694658044308286,6
0,FDJ41,262.3594,3924.8909999999996,0.022878952999999997,6.85,OUT035,1,2,1,9,1,0.3282036219131966,6
1,NCF42,176.1712,3691.1952,0.16657250099999998,12.857645184136183,OUT027,2,1,3,28,2,2.38951922928202,5
0,FDA19,128.8994,2055.9904,0.055081622999999996,7.52,OUT013,2,0,1,26,1,0.7901580185709213,1
2,FDW09,81.2302,2059.9852,0.025920816,13.65,OUT046,0,2,1,16,1,0.37183981688959006,8
1,NCO14,46.2086,802.9548,0.029500321,12.857645184136183,OUT027,2,1,3,28,2,0.4231886048195446,5
2,FDO39,185.2608,2940.1728,0.137645467,6.985,OUT045,1,1,1,11,1,1.9745545527950243,7
0,FDR45,240.6222,4302.3996,0.02793376788888889,12.857645184136183,OUT027,2,1,3,28,1,0.40071605526773374,5
0,FDA15,248.9092,498.0184,0.026818196000000002,9.3,OUT010,2,1,0,15,1,0.38471293071750284,0
0,FDY13,74.767,2220.4429999999998,0.030102335,12.1,OUT013,2,0,1,26,1,0.43182462829677504,1
0,FDY31,145.3418,2354.2688,0.043740308,5.98,OUT018,2,1,2,4,1,0.6274643559606408,3
1,NCS29,266.2884,2914.8724,0.069653585,9.0,OUT049,0,1,1,14,2,0.9991960242340944,9
0,FDJ52,160.6578,2246.4092,0.01785932,7.145,OUT018,2,1,2,4,1,0.2561958805067169,3
1,NCX41,211.7244,2752.4172,0.017755213,19.0,OUT045,1,1,1,11,2,0.25470244265287284,7
2,FDQ36,35.6848,335.5632,0.161875063,7.855,OUT045,1,1,1,11,1,2.322133446142701,7
0,FDV35,156.1314,2792.3652,0.128181759,19.5,OUT035,1,2,1,9,1,1.838795576310004,6
0,FDE02,92.7778,1032.6558,0.12125037400000001,8.71,OUT046,0,2,1,16,1,1.7393633312297854,8
0,FDA34,173.908,1211.756,0.014921093,11.5,OUT018,2,1,2,4,1,0.21404636678538763,3
1,NCL42,244.3144,5635.3312,0.040434372,18.85,OUT049,0,1,1,14,2,0.580039975613637,9
2,FDE14,98.77,1697.79,0.031508924,13.65,OUT045,1,1,1,11,1,0.4520024574283468,7
0,DRD25,114.38600000000001,1018.674,0.079094835,6.135,OUT049,0,1,1,14,0,1.1346328357607394,9
0,DRF01,146.9102,1749.7224,0.175793413,5.655,OUT018,2,1,2,4,0,2.5217952436495863,3
2,FDF39,261.291,10256.649,0.019495051,14.85,OUT013,2,0,1,26,1,0.2796608021172335,1
2,FDP01,153.7682,1829.6184,0.06331397400000001,20.75,OUT035,1,2,1,9,1,0.9082529075748338,6
0,FDB10,234.859,1181.795,0.0674819,10.0,OUT018,2,1,2,4,1,0.9680427244019489,3
0,FDY14,263.6226,6608.065,0.07002695099999999,10.3,OUT035,1,2,1,9,1,1.0045520417712273,6
2,FDR57,156.1288,2828.3184,0.023496967,5.675,OUT046,0,2,1,16,1,0.33706916891585287,8
1,NCH29,98.9726,1565.9616,0.03353246355555555,5.51,OUT018,2,1,2,4,2,0.4810305782177008,3
0,FDJ45,33.9216,830.9184,0.073559521,17.75,OUT045,1,1,1,11,1,1.0552275367845656,7
0,FDZ48,113.1544,1006.6896,0.07626905,17.75,OUT018,2,1,2,4,1,1.0940963273047806,3
2,FDV44,189.2188,4570.0512,0.039925235,8.365,OUT045,1,1,1,11,1,0.5727362931658423,7
2,FDR01,200.4742,398.1484,0.093883945,12.857645184136183,OUT019,0,2,0,28,1,1.3467858773301098,4
2,FDZ57,128.2994,1413.4934,0.03773288,10.0,OUT013,2,0,1,26,1,0.5412864776292875,1
2,FDI08,250.1092,5727.2116,0.066400129,18.2,OUT049,0,1,1,14,1,0.952524481050487,9
2,DRA24,163.3868,3439.5228,0.039920687,19.35,OUT035,1,2,1,9,0,0.57267105110374,6
0,FDS39,143.7812,4986.842000000001,0.022351807999999997,12.857645184136183,OUT027,2,1,3,28,1,0.32064161073753517,5
1,NCL31,141.447,2290.3520000000003,0.12018089400000001,7.39,OUT013,2,0,1,26,2,1.7240214049815115,1
0,FDD34,163.821,1794.3310000000001,0.015900971,7.945,OUT049,0,1,1,14,1,0.22810293260083642,9
2,FDC34,157.0972,4673.916,0.172759093,16.0,OUT046,0,2,1,16,1,2.4782672546702105,8
1,NCK05,59.2536,735.0432,0.077454252,20.1,OUT046,0,2,1,16,2,1.1110983111411372,8
0,FDB32,94.4778,93.8778,0.039255412,20.6,OUT010,2,1,0,15,1,0.563127534642637,0
2,FDC03,196.5794,5267.1438,0.072252888,8.575,OUT017,1,1,1,6,1,1.0364835984972103,2
2,FDO19,47.9034,729.051,0.016664252,17.7,OUT018,2,1,2,4,1,0.2390523667264945,3
2,FDZ28,125.4678,127.1678,0.08618788599999999,20.0,OUT010,2,1,0,15,1,1.2363842152323006,0
0,FDK28,256.0646,1288.323,0.10978405599999999,5.695,OUT010,2,1,0,15,1,1.5748764730414544,0
1,NCU30,164.72099999999998,3588.6620000000003,0.029742745555555554,5.11,OUT018,2,1,2,4,2,0.42666623848460045,3
2,FDV57,178.166,4853.682,0.049433515250000004,15.25,OUT045,1,1,1,11,1,0.709134668398123,7
2,FDB02,177.83700000000002,6704.606,0.029023048,12.857645184136183,OUT027,2,1,3,28,1,0.4163420184726354,5
2,FDD52,110.35700000000001,2087.283,0.183142346,18.25,OUT013,2,0,1,26,1,2.6272173067919606,1
2,FDN34,170.6132,6595.4148,0.039454636,15.6,OUT013,2,0,1,26,1,0.5659854468194763,1
0,FDB50,76.3986,778.9860000000001,0.153857402,13.0,OUT049,0,1,1,14,1,2.2071183324933927,9
0,FDS55,147.3734,2524.0478,0.081290366,7.02,OUT049,0,1,1,14,1,1.166128211717091,9
0,FDR21,177.537,3175.866,0.066935459,19.7,OUT046,0,2,1,16,1,0.9602039078546241,8
1,NCD07,112.5518,341.5554,0.055514919,9.1,OUT049,0,1,1,14,2,0.7963737451629774,9
2,FDO11,249.9092,249.0092,0.050657232,8.0,OUT010,2,1,0,15,1,0.7266891548095356,0
1,NCC54,240.9196,4579.3724,0.098108957,17.75,OUT018,2,1,2,4,2,1.4073946054055038,3
0,FDV35,156.4314,2326.971,0.128405328,19.5,OUT049,0,1,1,14,1,1.842002722875999,9
1,NCU29,145.276,3515.4240000000004,0.025477448,7.685,OUT046,0,2,1,16,2,0.3654796052382785,8
1,NCZ53,188.7214,376.8428,0.040969757,9.6,OUT010,2,1,0,15,2,0.5877201914048926,0
0,DRE03,45.5718,47.2718,0.040550868,19.6,OUT010,2,1,0,15,0,0.5817111364022621,0
0,FDZ09,163.6868,163.7868,0.17554588899999998,17.6,OUT010,2,1,0,15,1,2.5182444573303675,0
2,FDE40,63.6194,743.0328,0.099344826,15.6,OUT045,1,1,1,11,1,1.4251234185207822,7
1,NCS18,108.4938,1500.7132,0.042276746,12.65,OUT049,0,1,1,14,2,0.6064692365906887,9
0,FDX24,94.4462,2036.0164,0.013861607,12.857645184136183,OUT027,2,1,3,28,1,0.1988478066691828,5
2,FDS34,112.1518,3870.9612,0.076387367,12.857645184136183,OUT027,2,1,3,28,1,1.0957936107396433,5
1,NCS53,159.5604,1426.1436,0.08996026,14.5,OUT045,1,1,1,11,2,1.2904997514638397,7
0,FDH38,116.5808,2460.7968,0.010480751,6.425,OUT018,2,1,2,4,1,0.1503486824143726,3
0,DRM35,176.9344,5888.3352,0.070587419,9.695,OUT045,1,1,1,11,0,1.012592078724249,7
0,DRI25,56.1614,828.921,0.03387323,19.6,OUT013,2,0,1,26,0,0.48591894794743223,1
1,NCP06,152.8366,2569.3222,0.039238384,20.7,OUT035,1,2,1,9,2,0.5628832642307026,6
0,FDT02,34.9874,529.311,0.024331586000000002,12.6,OUT017,1,1,1,6,1,0.3490419623700625,2
1,NCP14,104.2306,3658.571,0.11019797699999999,8.275,OUT013,2,0,1,26,2,1.5808142609894402,1
1,NCD43,106.1964,210.3928,0.028048877000000003,12.857645184136183,OUT019,0,2,0,28,2,0.40236732082966203,4
0,FDP20,128.102,1265.02,0.045631230999999994,19.85,OUT013,2,0,1,26,1,0.6545900630399362,1
0,FDK04,55.2588,229.0352,0.08755962099999999,7.36,OUT010,2,1,0,15,1,1.256062056054173,0
2,FDQ15,82.7276,162.4552,0.25286597899999996,20.35,OUT010,2,1,0,15,1,3.6274181850203684,0
2,FDE11,183.7924,2221.1088,0.135306012,17.7,OUT049,0,1,1,14,1,1.9409945553465864,9
0,FDN01,176.937,352.874,0.126760908,12.857645184136183,OUT019,0,2,0,28,1,1.8184131556459557,4
2,FDC29,112.6176,2175.8344,0.024201083999999998,8.39,OUT035,1,2,1,9,1,0.3471698824253676,6
0,FDC48,81.6592,1403.5064,0.015856295,9.195,OUT035,1,2,1,9,1,0.22746204553696622,6
0,DRF27,152.334,2143.876,0.028411898999999997,8.93,OUT035,1,2,1,9,0,0.4075749514076072,6
1,NCB55,59.2562,296.281,0.160529322,15.7,OUT013,2,0,1,26,2,2.3028284949783235,1
1,NCX30,246.3776,1981.4208,0.026771204,16.7,OUT017,1,1,1,6,2,0.3840388201233272,2
0,DRN36,95.0752,2588.6304,0.049934854,12.857645184136183,OUT027,2,1,3,28,0,0.7163264832314081,5
2,FDP08,194.1478,2906.217,0.11304588300000001,20.5,OUT017,1,1,1,6,1,1.6216681000645208,2
1,NCD31,163.7526,1973.4312,0.015359722,12.857645184136183,OUT027,2,1,3,28,2,0.22033859643751216,5
0,FDK45,112.286,452.744,0.034049703,11.65,OUT017,1,1,1,6,1,0.4884504920163365,2
0,DRE49,153.5024,2428.8384,0.02128304,20.75,OUT049,0,1,1,14,0,0.30530989828614274,9
0,FDU52,157.563,1721.0929999999998,0.063462048,12.857645184136183,OUT027,2,1,3,28,1,0.9103770617313273,5
0,FDD53,41.7454,83.8908,0.074019393,16.2,OUT010,2,1,0,15,1,1.061824501952354,0
2,FDF11,239.4538,4566.7222,0.017666978,10.195,OUT045,1,1,1,11,1,0.2534366921362513,7
1,NCR30,73.4696,298.2784,0.12429953099999999,12.857645184136183,OUT019,0,2,0,28,2,1.783104160243332,4
0,FDD03,233.03,5359.69,0.079739853,13.3,OUT013,2,0,1,26,1,1.1438857610934328,1
0,FDF09,37.4848,111.8544,0.012167793,6.215,OUT049,0,1,1,14,1,0.17454967162570947,9
2,FDS33,90.5514,974.0654,0.10805243070000001,6.67,OUT018,2,1,2,4,1,1.5500359265681731,3
2,FDK03,255.5356,9664.7528,0.074338562,12.6,OUT017,1,1,1,6,1,1.066403051582768,2
0,FDD29,254.7698,5834.4054,0.018407033,12.15,OUT035,1,2,1,9,1,0.26405294417431313,6
0,FDD02,117.2124,1422.1488,0.050369190999999994,16.6,OUT049,0,1,1,14,1,0.7225571431978371,9
2,FDF29,128.131,1687.8029999999999,0.019837655,12.857645184136183,OUT027,2,1,3,28,1,0.28457553198629476,5
2,FDP59,103.6648,2285.0256,0.05646571400000001,20.85,OUT046,0,2,1,16,1,0.8100131089353039,8
1,NCN17,101.7358,1508.037,0.05492864099999999,11.0,OUT035,1,2,1,9,2,0.7879634580730032,6
1,NCM55,185.5924,3146.5708,0.066829875,15.6,OUT049,0,1,1,14,2,0.9586892821103392,9
0,FDD39,217.685,432.77,0.12283217199999999,12.857645184136183,OUT019,0,2,0,28,1,1.7620545720717524,4
2,FDS02,194.5794,4096.6674,0.146692433,10.195,OUT017,1,1,1,6,1,2.104335273465483,2
2,FDN16,105.09899999999999,1444.786,0.06282744700000001,12.6,OUT045,1,1,1,11,1,0.9012735705589064,7
0,FDM21,255.7646,5410.9566,0.064464147,20.2,OUT049,0,1,1,14,1,0.9247523926879315,9
0,FDJ04,116.5124,355.5372,0.12495901300000001,18.0,OUT018,2,1,2,4,1,1.7925645748430108,3
2,FDT50,96.7752,1342.2528,0.11289932529999999,6.75,OUT049,0,1,1,14,1,1.619565697565627,9
2,FDM27,158.1946,1104.5622,0.15911489,12.35,OUT018,2,1,2,4,1,2.282538156283632,3
2,FDT19,173.108,2077.2960000000003,0.145335007,7.59,OUT045,1,1,1,11,1,2.0848626984014427,7
0,FDQ39,190.5846,3630.6074,0.081168135,14.8,OUT049,0,1,1,14,1,1.164374781089821,9
1,NCU30,161.721,2446.815,0.034874689,5.11,OUT046,0,2,1,16,2,0.5002850979630195,8
0,FDY27,177.4344,1784.344,0.031898175,6.38,OUT046,0,2,1,16,1,0.45758634879056664,8
2,FDW14,87.7198,1569.9564,0.038211537000000004,8.3,OUT046,0,2,1,16,1,0.548152917761146,8
2,FDJ21,143.8102,4811.7366,0.03874616,16.7,OUT017,1,1,1,6,1,0.5558222024945033,2
2,FDX47,156.5288,4870.9928,0.03443677,12.857645184136183,OUT027,2,1,3,28,1,0.4940030534173357,5
0,FDK56,185.2898,3367.6164,0.130261652,9.695,OUT045,1,1,1,11,1,1.8686320996767813,7
1,NCN05,184.795,1464.76,0.014456938,8.235,OUT035,1,2,1,9,2,0.20738796103888693,6
0,FDC26,112.1886,667.1316,0.126383094,10.195,OUT046,0,2,1,16,1,1.8129933305687542,8
2,FDT14,119.244,3475.4759999999997,0.127620811,10.695,OUT013,2,0,1,26,1,1.8307486536512194,1
2,FDS36,109.85700000000001,2306.9970000000003,0.046878474,8.38,OUT035,1,2,1,9,1,0.6724820386913518,6
0,FDR48,153.0024,455.4072,0.220111117,11.65,OUT010,2,1,0,15,1,3.157542472453149,0
2,FDM04,52.0666,615.1992,0.0471117,9.195,OUT035,1,2,1,9,1,0.6758277170501616,6
2,FDZ37,88.6198,1569.9564,0.019768503,8.1,OUT046,0,2,1,16,1,0.28358353130940445,8
0,FDE46,152.9366,453.4098,0.015858893,18.6,OUT017,1,1,1,6,1,0.22749931441940724,2
1,NCQ53,234.65900000000002,8508.924,0.018905326,17.6,OUT046,0,2,1,16,2,0.27120106705275043,8
1,NCN42,148.0418,1177.1344,0.014280553999999999,20.25,OUT018,2,1,2,4,2,0.20485769369459292,3
0,DRH11,53.3614,331.5684,0.075675438,5.98,OUT049,0,1,1,14,0,1.0855808323688392,9
1,NCI42,207.8954,2292.3494,0.010381661,18.75,OUT049,0,1,1,14,2,0.14892721453096996,9
2,FDT07,255.333,4870.327,0.07747588400000001,5.82,OUT045,1,1,1,11,1,1.111408626947513,7
0,DRL60,153.3682,914.8092,0.02705936,8.52,OUT046,0,2,1,16,0,0.3881724814353645,8
2,FDG20,178.4028,1239.7196,0.126199917,15.5,OUT018,2,1,2,4,1,1.8103656161426964,3
2,FDF56,182.7976,1810.976,0.119462225,16.7,OUT046,0,2,1,16,1,1.7137119398256218,8
2,FDV33,258.1304,2324.9736,0.027454997000000002,9.6,OUT018,2,1,2,4,1,0.3938479813746699,3
1,NCF31,151.4024,1973.4312,0.051928034000000005,9.13,OUT049,0,1,1,14,2,0.7449190895069202,9
2,FDD59,78.296,1438.128,0.057969827625000005,10.5,OUT046,0,2,1,16,1,0.8315899503009899,8
0,FDQ52,249.7434,4221.8378,0.119570595,17.0,OUT049,0,1,1,14,1,1.7152665313537714,9
0,FDP09,211.6902,4247.804,0.033725742999999996,12.857645184136183,OUT027,2,1,3,28,1,0.4838032144352776,5
0,FDK24,46.4744,950.7624,0.10127579199999999,9.195,OUT035,1,2,1,9,1,1.4528235512581167,6
1,NCA18,117.8492,1621.8888,0.056077574000000005,10.1,OUT046,0,2,1,16,2,0.8044451551128807,8
